,0,1,2,4,6,9,13,16,17,23,24,25,26,31,33,38,39,40,42,43,44,45,46,53,55,56,57,76,90,91
0,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,3.234404642,-1.082356686,1.79750653,-1.220666091,-0.372851479,-0.888080188,0.723457236,-1.44040045,0.234030837,-1.371144698,-0.048079144,1.139941657,-0.011833365,1.157082461,-0.617327553,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.931601111
1,-0.48776905,2.258431755,-0.750530326,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,1.74143186,1.271094891,0.562970236,0.024318442,0.183646992,1.456597415,0.186619861,1.34374041,-0.799974988,1.377221596,-0.778495372,-0.395728958,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.390027652
2,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,1.74143186,0.813015169,-1.356702358,-1.152920406,1.207076551,-0.445745661,1.095699697,-0.048079144,1.139941657,-0.011833365,1.157082461,1.033192742,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,0.978676179
3,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,0.260382885,-1.306511644,0.939472017,-1.305052633,0.79800389,-1.109719862,0.802140572,-0.048079144,1.139941657,-0.011833365,1.157082461,-0.334918245,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.626350616
4,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,3.234404642,-1.082356686,1.79750653,0.260382885,-1.258039999,0.562970236,-1.079011397,0.183646992,1.456597415,0.186619861,-1.439898698,-0.799974988,-1.400888325,-0.778495372,-0.560441546,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.705124937
5,-0.48776905,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,-1.220666091,0.813015169,1.121240472,-1.152920406,-1.389332839,0.466687287,-1.389339761,-0.048079144,1.139941657,-0.011833365,1.157082461,-0.897691804,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.980835062
6,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,3.234404642,-1.082356686,1.79750653,0.260382885,-1.306511644,1.003911053,-1.152920406,0.79800389,-1.109719862,0.575022691,1.34374041,0.493302775,1.377221596,-0.778495372,-0.166667731,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,0.565110993
7,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,3.234404642,-1.082356686,1.79750653,0.260382885,1.057698201,1.121240472,1.239091668,0.183646992,1.456597415,0.450644883,-1.439898698,-0.799974988,-1.400888325,0.51188985,-0.166667731,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,1.224845933
8,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,3.234404642,-1.082356686,1.79750653,0.260382885,1.057698201,1.003911053,-1.152920406,0.79800389,-1.109719862,0.575022691,1.34374041,0.493302775,1.377221596,-0.778495372,-0.166667731,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,1.746725811
9,-0.48776905,-0.442785131,-0.750530326,2.816280903,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,0.161532635,-1.356702358,0.024318442,-1.080479863,1.027625417,-1.079901706,-0.048079144,1.139941657,-0.011833365,1.157082461,0.2278292,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.340793702
10,-0.48776905,2.258431755,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,0.813015169,-0.086927019,1.428446773,0.192674058,1.4545566,0.195664027,-1.439898698,0.493302775,-1.400888325,0.51188985,0.013560925,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,0.299247659
11,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,-1.220666091,-0.979733794,-0.888080188,1.306220259,-0.89346277,-1.183919422,-0.892530335,-0.048079144,-1.446613869,-0.011833365,-1.423687983,-0.897691804,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.961141481
12,-0.48776905,2.258431755,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,-1.249336014,0.277239851,-1.220666091,0.161532635,-0.765829469,1.306220259,-1.389332839,0.466687287,-1.389339761,-0.048079144,1.139941657,-0.011833365,1.157082461,-1.174492398,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-1.000528642
13,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,0.260382885,-0.701655242,0.444496852,-0.664738889,1.230309898,-0.359579432,1.139160812,-0.048079144,-1.446613869,-1.400888325,-0.778495372,0.739071172,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,0.171239386
14,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,-1.220666091,-1.330975322,-0.226630439,0.84687546,-1.389332839,0.466687287,-1.389339761,1.34374041,-0.799974988,1.377221596,-0.778495372,-0.897691804,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.961141481
15,-0.48776905,2.258431755,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,1.74143186,-1.258039999,-0.765829469,0.024318442,0.688660508,1.222202886,0.902550109,-0.048079144,1.139941657,-0.011833365,1.157082461,0.335107215,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,1.874734083
16,-0.48776905,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,1.057698201,-0.086927019,0.024318442,-0.091128144,-1.465876709,-0.088675799,-0.048079144,1.139941657,-0.011833365,1.157082461,0.106061178,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.734665308
17,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,-0.848431922,1.121240472,-1.079011397,0.711206482,-1.183919422,0.467576837,1.34374041,-0.799974988,-0.011833365,-1.423687983,0.2278292,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,1.402088156
18,-0.48776905,2.258431755,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,1.74143186,-0.979733794,-0.226630439,0.024318442,0.711206482,-1.183919422,0.467576837,1.34374041,-0.799974988,-0.011833365,-1.423687983,3.388519568,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,1.451322107
19,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,-1.258039999,1.121240472,-1.079011397,-1.080479863,1.027625417,-0.869941651,-0.048079144,1.139941657,1.377221596,0.51188985,0.2278292,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,1.165765192
20,-0.48776905,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,-0.848431922,0.444496852,-0.664738889,1.188915891,0.523214063,1.193793101,1.34374041,-0.799974988,1.377221596,-0.778495372,0.2278292,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.655890987
21,-0.48776905,2.258431755,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,3.234404642,-1.082356686,1.79750653,0.260382885,-0.372851479,1.121240472,-0.664738889,-1.316643188,-0.639704002,-1.41261712,-0.048079144,-1.446613869,-1.400888325,-0.778495372,0.59565386,-0.047453447,-0.044382389,10.97207198,-0.036226178,-0.00967596,-0.0597502,0.545417412
22,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,-1.082356686,1.79750653,-1.220666091,1.15104657,1.121240472,0.84687546,0.711206482,1.204861048,0.715178738,1.34374041,-0.799974988,1.377221596,-0.778495372,-0.617327553,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.931601111
23,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,-1.082356686,1.79750653,-1.220666091,-1.306511644,1.003911053,0.84687546,0.183646992,1.456597415,0.186619861,1.34374041,-0.799974988,1.377221596,-0.778495372,-0.617327553,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.921754321
24,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,0.260382885,-1.306511644,1.003911053,0.024318442,1.188915891,0.523214063,1.263152516,-0.048079144,1.139941657,1.377221596,0.51188985,0.739071172,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,0.309094449
25,-0.48776905,-0.442785131,1.332391197,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,1.74143186,-0.701655242,-1.356702358,-1.079011397,1.207076551,-0.445745661,1.095699697,-0.048079144,1.139941657,-0.011833365,1.157082461,0.280361775,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,0.525723832
26,2.050150577,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,-0.701655242,0.562970236,-1.079011397,0.192674058,1.4545566,0.467576837,-1.439898698,0.493302775,-0.011833365,1.157082461,0.446608656,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.586963456
27,-0.48776905,-0.442785131,-0.750530326,-0.355078216,-0.21667251,-0.023706713,-0.606266089,-0.264205804,-0.30917591,1.130739814,-0.881406973,0.260382885,1.222623246,1.121240472,1.306220259,0.046967951,-1.458302048,0.0496819,1.34374041,-0.799974988,1.377221596,-0.778495372,0.2278292,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.567269875
28,-0.48776905,-0.442785131,-0.750530326,-0.355078216,4.615260156,-0.023706713,-0.606266089,-0.264205804,-0.30917591,-1.082356686,1.79750653,-1.220666091,0.813015169,-0.086927019,-1.079011397,-0.89346277,-1.183919422,-0.892530335,1.34374041,0.493302775,1.377221596,0.51188985,-0.617327553,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-0.931601111
29,-0.48776905,-0.442785131,-0.750530326,-0.355078216,4.615260156,-0.023706713,-0.606266089,-0.264205804,-0.30917591,-1.249336014,0.277239851,-1.220666091,1.222623246,0.939472017,-0.664738889,-0.091128144,-1.465876709,-0.088675799,-1.439898698,0.493302775,-1.400888325,0.51188985,-1.174492398,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-1.000528642
30,-0.48776905,-0.442785131,-0.750530326,-0.355078216,4.615260156,-0.023706713,-0.606266089,-0.264205804,-0.30917591,-1.249336014,0.277239851,-1.220666091,1.222623246,0.939472017,-0.664738889,-0.89346277,-1.183919422,-0.892530335,1.34374041,0.493302775,1.377221596,0.51188985,-1.174492398,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,-1.000528642
31,-0.48776905,2.258431755,-0.750530326,-0.355078216,-0.21667251,-0.023706713,1.649440761,-0.264205804,-0.30917591,-0.771473883,0.028779457,1.74143186,0.813015169,0.562970236,0.024318442,0.183646992,1.456597415,0.186619861,1.34374041,-0.799974988,1.377221596,-0.778495372,2.738992227,-0.047453447,-0.044382389,-0.091140488,-0.036226178,-0.00967596,-0.0597502,0.318941239
